zone_risk,income_band_value,working_hours,platform_tenure,days_active_last_week,zone_disruption_count,expected_weekly_loss
0.08162998203058958,5,59,21,1,13,900.0
0.0603520839905638,2,58,4,5,11,863.4658481982627
0.24710323401014644,1,52,3,6,18,492.7141491169607
0.15954468011318834,4,43,30,6,17,900.0
0.8717835665922017,1,28,31,3,14,266.1792859836946
0.21921398735804432,2,16,34,5,0,87.83515928038364
0.9758652558191313,2,40,19,2,2,601.2864679408586
0.33689579177110685,5,27,20,3,14,900.0
0.18211791568869928,4,49,23,6,3,900.0
0.7896985071424791,3,23,40,2,14,580.1973333914538
0.6587077755008761,2,48,25,3,9,769.1791411487524
0.498195716453139,4,45,15,1,5,900.0
0.5553635509376312,1,26,38,7,12,219.70135220794563
0.7192017782722638,5,46,23,1,6,900.0
0.22845474133129873,1,53,2,2,0,284.037445991365
0.9963339160567419,2,18,15,3,10,314.2009539012531
0.9747931621467831,2,29,44,4,13,517.8307107396874
0.6503256863469369,1,54,35,2,5,363.6547801866227
0.19954245092914513,2,37,10,7,4,513.80977752995
0.6802282424312913,4,59,14,2,18,900.0
0.07219840897917584,2,29,27,7,18,471.17700121256706
0.030652502205806065,5,50,14,5,12,900.0
0.2576828885112137,4,45,35,0,6,900.0
0.4626229567393163,3,36,33,2,7,705.6909518093719
0.8682725054083805,2,17,1,4,13,355.0203991030527
0.727169069766308,2,41,34,1,18,772.2316312784736
0.742706521199981,5,10,19,3,18,514.6836104347916
0.42549333444807536,5,26,24,0,11,900.0
0.3459349925469629,1,18,42,3,8,109.09216762683722
0.3710387629846027,1,29,4,1,13,257.2252520830288
0.9876495637360578,1,54,36,2,5,385.93151351208866
0.04010919141248248,5,41,13,5,14,900.0
0.8670314961224486,1,11,32,4,12,129.16098825291843
0.5786754085723934,1,41,9,0,6,294.343893803236
0.43861541918959046,3,54,39,4,10,900.0
0.7252576604151365,1,18,16,7,9,133.5854291730629
0.48666894142470285,2,39,3,6,0,481.3689676685953
0.8734232380816606,5,29,20,4,6,900.0
0.9007018640112585,4,47,10,4,17,900.0
0.4217209268734554,3,10,22,4,2,197.0724100776989
0.2768277972350516,5,14,48,1,8,358.7014633161698
0.5923503285933622,5,44,3,4,4,900.0
0.912363345616691,2,45,11,5,12,865.1875153837913
0.21066218900566658,1,10,25,4,15,90.37918074418673
0.6229665835634828,2,23,42,1,15,356.6421253617384
0.6315602200925206,1,18,48,7,11,151.54457929330172
0.733113022415281,1,39,8,3,17,433.2049912588759
0.1315676851272598,5,33,9,1,10,900.0
0.7158249646820886,1,13,15,6,16,145.60900235695723
0.909032520665641,3,59,32,6,6,900.0
0.17968310887024197,3,23,3,5,14,595.8404311421291
0.23754332492387764,3,34,4,7,5,699.1608009148266
0.9713950940416396,5,13,30,5,5,464.13186450912923
0.18097695270948977,2,34,13,2,17,645.7939875663352
0.8543850933695791,4,19,44,1,18,683.308049411751
0.4922778564480348,1,44,21,3,19,442.4576427645215
0.24723107440317704,4,16,41,2,18,556.7927830491859
0.8707499012725114,2,51,46,2,1,569.1822760334961
0.4453052550026655,2,22,19,0,2,264.715373152411
0.5148173539296902,5,13,39,4,13,520.1094584036737
0.3592333693997657,3,59,48,2,3,900.0
0.5929508514349274,3,52,22,2,16,900.0
0.16352387258502277,2,45,20,5,5,529.02897544803
0.3910815366517607,5,23,37,3,18,900.0
0.9694123223352875,5,27,31,2,8,900.0
0.25813343270112754,1,17,10,7,3,97.70252021810907
0.6567366645412922,3,41,18,6,6,900.0
0.3251900642246949,2,36,43,3,3,362.40362665648087
0.7734731256866006,4,51,39,4,10,900.0
0.13087366071834983,3,46,46,6,1,595.7420887215028
0.9698210450785447,1,32,20,5,9,258.5584390304906
0.45378954138363925,5,16,18,7,5,518.2132142511225
0.23605046334646396,2,21,11,6,7,251.3574958944428
0.07349674733001266,3,34,22,0,14,771.6836586240341
0.16975790508754074,4,12,44,0,12,331.2882559888373
0.5197739485560177,1,35,18,4,1,235.07471141401825
0.3370031764312863,1,13,34,4,19,128.0043279485776
0.8288833658826095,3,51,23,6,0,900.0
0.43088752366180594,4,45,1,5,14,900.0
0.2487142725876299,1,24,10,7,6,177.87500463577464
0.61714498660403,2,41,1,5,17,886.3152131041948
0.7067772168854458,1,38,38,7,9,313.63048627907756
0.16704190790094986,4,19,39,1,14,543.6101535299152
0.16761921628831766,5,30,9,2,4,900.0
0.03667142693354297,5,25,31,2,10,819.353330310996
0.7364020150656405,3,56,7,7,7,900.0
0.6638045276218051,4,28,17,2,20,900.0
0.4746308757498139,1,38,35,3,7,267.39548611784585
0.8441704489691971,1,60,48,1,5,378.6852716043054
0.8056701529500532,5,27,37,6,14,900.0
0.5853543643967521,5,53,18,2,14,900.0
0.8682712805132586,2,25,33,3,4,341.0140722242077
0.20584121003676825,5,10,4,7,12,417.886580165869
0.11191961939772788,2,57,23,7,13,834.5113875662959
0.2697496115169896,1,11,11,3,10,55.50701457142392
0.05708685608931485,2,24,9,0,19,463.21454331039774
0.531169528001032,2,48,30,3,20,900.0
0.9366056922949615,3,37,8,4,11,900.0
0.03934354066850965,5,10,40,5,19,416.95104706053826
0.1221099140100268,2,14,5,3,0,143.10630194415435
0.4521990282834353,1,51,12,4,2,316.7790280517657
0.9338750175279049,4,31,1,4,7,900.0
0.3161561049767505,2,45,15,0,11,679.7826497972119
0.5072348086883924,5,55,25,6,14,900.0
0.0415728590503921,3,22,18,0,2,359.1981457914113
0.14834320096208886,1,10,38,7,7,29.828698476712738
0.9866301229588469,3,25,42,7,18,712.1346251199049
0.9651186964360455,4,50,46,3,19,900.0
0.004939980934409616,2,31,26,0,5,332.3113069657443
0.951811785423239,2,41,40,0,17,754.7167758531125
0.6391199378155004,5,25,3,6,10,900.0
0.8679182945200221,2,60,22,5,11,900.0
0.4547398556338591,1,24,26,2,1,141.40524384465152
0.5155960285792502,4,55,19,7,4,900.0
0.4888465802569202,3,51,44,3,3,828.9078428818299
0.6668642575461043,4,21,44,7,8,586.6086517245052
0.1396512547563129,2,10,47,6,12,137.0105592567502
0.029973589872677953,3,26,39,3,12,508.4788935309723
0.3079299415911909,5,50,36,7,14,900.0
0.7046807627366467,4,60,21,3,1,900.0
0.20185345212294836,3,59,41,0,12,900.0
0.6734324333249173,3,37,48,5,6,706.7976765343892
0.9699120461072704,3,16,26,0,16,455.58164637684166
0.09390071578941839,1,18,13,4,7,109.32424242151015
0.6726021182251263,4,31,36,1,17,900.0
0.44375021930457115,3,35,24,1,14,865.2486443922704
0.8681422543775054,4,21,41,6,14,681.1061785153345
0.1771497894473859,3,16,26,1,4,270.3159915268919
0.6926259522261645,5,55,21,6,1,900.0
0.8381152896481102,5,56,18,2,15,900.0
0.9446142194740232,5,24,15,0,4,900.0
0.6832480282896458,2,47,15,7,5,687.862834997347
0.4971747640084273,3,30,6,4,11,810.793131239019
0.6178472402012138,2,23,43,4,4,248.33987279041548
0.8689049844787182,4,11,31,1,19,441.3906709946511
0.5706097466388297,2,17,28,5,7,247.0732635434536
0.03038705969683686,4,54,8,2,10,900.0
0.9309486955069778,4,15,29,6,13,563.2544082887624
0.6895267510315611,4,46,21,2,16,900.0
0.6765133857772465,2,46,17,1,9,720.4915003030728
0.21567515239771717,3,42,24,6,1,641.1503163204752
0.6588854702326572,2,50,36,6,2,593.7906561228674
0.3938644056541585,3,15,31,1,12,329.8406015919373
0.6512329770414921,3,35,47,7,16,824.1034240919682
0.10659303030799072,4,48,34,0,2,900.0
0.657845304603036,2,50,2,5,9,900.0
0.9994137257706666,3,46,42,2,7,900.0
0.04821203886055603,5,23,3,4,3,696.3691203805178
0.9771741842213173,3,46,30,1,12,900.0
0.4069079607228706,5,17,8,0,6,617.7201366876646
0.8707534503372591,2,48,7,4,6,819.2569497156317
0.7823854840582735,2,22,12,7,15,442.6303857321982
0.5670162609866678,2,22,19,2,4,289.4117558035981
0.7384492092513265,3,49,26,1,16,900.0
0.8785155613013479,1,52,28,6,9,460.2671420588751
0.404140321651033,3,37,15,7,3,700.130757306582
0.3270331615632387,3,27,14,7,13,672.73981662079
0.6675933855635847,4,28,48,5,4,648.9888413027371
0.8078459419412586,4,47,14,1,1,900.0
0.7622851347766157,3,41,3,7,13,900.0
0.7978136488586345,5,31,29,5,17,900.0
0.435583314812933,4,11,6,0,10,343.6753813608891
0.8178342161750216,3,22,23,0,15,593.9937195347054
0.12020905537060844,1,32,28,7,17,270.1020684864216
0.5444890979608495,5,34,14,2,15,900.0
0.0057586604981215705,2,37,14,5,20,681.2568539393976
0.3245858299002703,3,20,20,1,3,354.01967867591736
0.3664615348713979,3,42,13,0,0,673.5728493722261
0.3961726916092554,5,33,27,1,13,900.0
0.6954672066898622,4,11,35,2,11,354.0685554184475
0.38855810127034573,4,39,45,5,9,900.0
0.44869362262253065,4,26,2,1,18,900.0
0.23754413087432746,2,49,41,4,3,477.50803155610896
0.3732517916293401,5,43,45,1,19,900.0
0.22726962726315147,5,47,40,3,20,900.0
0.07319592376844364,4,31,48,3,2,534.0191696368577
0.6034485933813779,4,14,24,6,3,353.9353303266959
0.6682127985550163,1,57,29,2,14,467.0835538349536
0.6194903460096145,1,49,3,2,10,463.8835837897108
0.46349404380057235,3,60,45,2,15,900.0
0.3797857801792298,3,25,4,4,3,503.1579456066299
0.8633336495718252,5,22,2,5,5,900.0
0.519081785136218,5,35,20,4,7,900.0
0.47918187762973097,2,40,15,6,12,676.698075275676
0.025642065806435688,2,48,32,1,19,818.0990874814474
0.34124782762615635,1,57,42,7,3,274.99452088020564
0.38019561878585706,3,32,1,0,4,706.4690752612078
0.3988227808969005,1,57,38,5,9,365.8691637794992
0.5801723692273323,1,21,35,3,4,105.48836660934857
0.5336025467268785,3,23,7,3,11,607.5047443482937
0.6079050927934446,2,27,45,6,0,317.01903562031157
0.7648832615421283,3,36,13,7,9,886.9804606644661
0.8129857387160935,4,37,1,3,4,900.0
0.7181230762264944,4,27,14,6,18,900.0
0.9555236959549347,4,25,29,1,18,900.0
0.01823258267636163,5,25,3,1,19,900.0
0.1957779856835461,2,22,46,2,11,264.7917337439509
0.00756287497814212,2,38,24,0,15,574.4700757777179
0.647474714154603,5,18,1,2,4,679.2849486881777
0.8980305489499869,1,35,48,1,16,276.52126974711916
0.24348229657629927,4,37,10,4,13,900.0
0.9270345447963066,4,50,13,2,11,900.0
0.06026739028956085,1,22,36,5,12,137.63715559896184
0.9344360268055143,3,45,9,1,20,900.0
0.3516226872396344,3,18,14,1,13,422.04803851895
0.10142082844921652,2,56,36,7,4,569.7444201442771
0.48587175918632564,5,23,10,7,4,834.5507995400624
0.25677656772050794,2,60,40,4,17,900.0
0.28487290196192283,3,21,23,4,13,525.3964815519057
0.3072899649262866,1,41,35,4,17,339.95958007733304
0.8030258978326634,2,47,7,7,19,900.0
0.5391612766752545,4,12,42,0,0,214.299655838218
0.31130769915600365,4,25,35,5,6,603.2508522566304
0.6103337833109184,1,29,2,1,16,331.2646494134347
0.7161506742231936,3,41,15,4,2,821.6783844954244
0.27262400073353377,4,32,9,0,9,900.0
0.4135491015253515,4,26,47,3,6,619.602333297199
0.12188609333694755,5,25,17,5,11,900.0
0.18114934953468032,2,47,39,6,14,646.0184126037316
0.6811178539649828,3,17,18,6,20,545.1044433233908
0.18143834769562694,2,28,15,7,15,506.9909642398956
0.5251633836670602,3,39,18,3,7,857.7190399182298
0.7090462617224327,4,43,24,3,5,900.0
0.10687692309474384,5,23,23,1,3,620.1640469517404
0.5673122196289035,2,31,12,0,10,515.7882616090506
0.25656278370136376,4,53,23,0,16,900.0
0.9629268752375798,3,26,21,3,1,500.9731510997629
0.4835456467199247,2,24,26,5,5,330.9843083833363
0.8059925497751581,2,59,8,2,3,864.9694351844233
0.5502265421562618,4,57,30,3,2,900.0
0.043412532854819164,2,41,34,1,6,449.0638712466141
0.6331513755940223,5,22,2,3,6,867.3414020390738
0.951403342206657,5,30,5,5,15,900.0
0.6016118201463312,4,58,31,5,1,900.0
0.8191888594267902,3,49,33,3,7,900.0
0.8842064633484078,4,42,4,0,14,900.0
0.22807977194893247,5,36,6,3,15,900.0
0.21204483990822665,1,44,23,4,0,216.1809259698384
0.6109809888509917,1,25,45,4,9,168.42429199963328
0.4110284698067047,2,37,19,2,6,542.8691263809753
0.8398613028667203,2,43,43,1,15,747.0808418990414
0.9000231233980112,1,56,45,7,9,429.35133418511106
0.3534213793027181,5,10,8,1,11,411.0911973604277
0.23687055897448206,2,50,39,6,16,776.57310380064
0.7805255152438618,4,57,13,0,12,900.0
0.2748060355481361,4,40,1,7,11,900.0
0.8226143185136784,5,45,6,1,14,900.0
0.42373825364876283,2,53,7,2,13,900.0
0.6675498992914705,4,42,48,4,18,900.0
0.09553531383466818,2,42,27,0,18,707.2606521299584
0.623859324676573,2,48,15,5,13,900.0
0.4517676787372291,4,27,34,4,17,900.0
0.5866084631754741,1,32,23,2,4,197.9376485896497
0.16801420774486342,4,32,48,0,19,900.0
0.7368737449441821,5,24,24,7,5,842.6312886837604
0.8627970775432285,3,35,15,3,17,900.0
0.21673980009077565,4,39,35,1,13,900.0
0.09571455552016173,2,34,4,2,3,408.9572033377106
0.023638586046336396,2,54,44,0,0,436.26343111104154
0.641971500443266,4,25,37,4,12,776.4978520168465
0.6070940360887808,3,48,17,0,10,900.0
0.54669741271407,4,57,31,3,2,900.0
0.23194709611597542,3,54,38,2,16,900.0
0.39090599590551467,3,23,10,0,17,666.9976363547976
0.594476335186173,5,26,27,5,9,900.0
0.4967668588591694,2,21,42,2,15,296.5575501939937
0.9877855202148873,2,38,6,2,20,900.0
0.13643975255673313,3,41,6,4,12,900.0
0.6951445540475938,2,33,15,7,19,726.9761053900443
0.4043187681042921,1,22,4,6,11,177.9370239367139
0.42819961492561476,3,29,48,1,3,465.635713099636
0.7175977656581762,2,24,40,6,7,340.82022626469836
0.6924361513243696,1,13,7,7,11,143.31244228260047
0.9912559937021883,5,43,45,5,18,900.0
0.12839428945412523,2,37,47,3,14,463.3859919113016
0.10410964938416634,1,59,26,0,15,463.901087805678
0.7243388171287412,4,11,31,6,11,335.196418232722
0.5783869170064091,4,56,2,1,19,900.0
0.27416066655980587,1,39,28,7,17,327.20898900997605
0.0794193689889866,3,35,42,4,11,652.5535390171082
0.08565824959643054,3,60,13,1,15,900.0
0.8941908746641183,2,56,18,2,19,900.0
0.1918673247187429,4,35,30,2,10,900.0
0.32337156211552076,3,29,11,3,19,875.9751825804789
0.22665640222698802,3,51,13,5,13,900.0
0.3549963058319373,4,37,24,0,1,818.0566850964477
0.06942384274609337,5,29,29,0,12,900.0
0.5190597909082704,3,20,5,4,13,556.9589609048434
0.0676125635922149,1,19,35,3,5,93.1303083757918
0.8003565078223616,2,32,19,0,11,561.5266515335081
0.23371208191043302,3,46,13,5,6,898.4149122553405
0.5400119146045106,3,50,5,7,3,900.0
0.8800790875614583,5,28,44,2,6,900.0
0.6508773690471942,1,54,14,7,12,461.8136200201832
0.5329577865513353,2,27,38,7,10,379.9465721654305
0.3243337531153756,3,58,22,3,7,900.0
0.33300191305819793,2,36,9,1,18,703.4090129546321
0.6694869551981901,4,15,40,6,1,348.91324369749435
0.9941393612211675,3,19,26,6,20,607.3275128928575
0.6618391898493786,3,11,45,3,17,257.86182107399077
0.5577834173700249,4,33,5,7,20,900.0
0.7306505102392461,5,47,29,3,9,900.0
0.46520561228371815,3,37,22,5,5,709.5942324610829
0.060142342600785215,2,37,3,5,3,445.02067018292985
0.5622968158779098,1,54,28,0,18,486.4637197875577
0.9576252845053802,2,59,38,6,13,900.0
0.17530294235765964,5,48,14,4,13,900.0
0.6900048908206657,1,11,47,4,17,58.62412669683303
0.20093368865905648,2,55,14,7,16,900.0
0.5358276844730813,2,14,43,5,17,248.22136853786034
0.09667644964671962,4,59,11,0,17,900.0
0.45037093625818514,5,20,9,0,4,696.0644981268454
0.7561633288952461,4,19,38,0,8,535.8184253088908
0.3475715242389821,1,52,47,7,0,273.2166713060342
0.664911724487218,4,11,44,7,3,256.7504152947988
0.7954499607897292,5,24,6,5,6,900.0
0.9271778194794527,3,48,1,4,10,900.0
0.23464208185545354,3,50,25,0,13,900.0
0.39931591580930814,1,46,16,5,9,380.8864510637069
0.15241601333041743,3,16,15,1,18,425.51155222367396
0.9924835021583752,4,29,34,1,7,898.6304486644135
0.9270009679242953,1,43,17,2,2,298.1661698078099
0.5399571302805596,5,44,3,1,7,900.0
0.8420332943764213,1,43,3,3,17,442.7394668326624
0.5209579772720422,1,31,37,2,4,196.45850029925668
0.6235856880027597,2,40,17,1,19,853.7998059570888
0.08912443211601662,2,32,38,3,10,382.0311747749327
0.7552704204968079,1,28,1,1,8,216.72000248762924
0.12771348363523483,3,13,7,5,18,385.6150632462867
0.8260676302525284,2,33,26,6,11,530.6621813406254
0.7820280876703859,5,29,47,3,4,900.0
0.7087446977429764,4,48,39,0,15,900.0
0.036160380524762115,2,37,19,5,12,519.7482968528659
0.3031283559453286,1,48,30,6,5,290.88834072904933
0.26311256991084286,3,26,43,3,15,555.2756709388735
0.3601364074715191,4,28,14,5,17,900.0
0.08764274676383854,2,57,13,0,16,900.0
0.9369578230310628,3,44,20,3,11,900.0
0.5538022407123763,3,41,26,3,0,716.0543293651449
0.30552431065802355,3,56,27,6,6,900.0
0.3969815170742834,1,55,25,5,13,418.9337685249291
0.44720254050483565,5,56,9,1,17,900.0
0.6005943333606173,3,55,41,3,0,872.6653317616634
0.5156794276964978,4,48,48,1,19,900.0
0.9193919732144173,2,44,12,3,9,817.5858732064456
0.49696348290583026,4,39,10,4,14,900.0
0.9921580148233127,1,26,6,2,10,257.63723957762596
0.8514249577450957,1,51,34,1,3,342.0309043890483
0.2085105143573358,4,56,41,1,14,900.0
0.9305952146439163,5,38,19,6,20,900.0
0.11636639788547609,1,15,6,0,15,117.20004960619723
0.8174497084911916,1,26,2,4,14,269.10948338619863
0.3806232934765801,4,26,15,0,16,900.0
0.8779743204450695,1,23,17,4,10,202.9776864672887
0.8680566901074503,5,33,16,4,17,900.0
0.8059254001176211,5,59,28,7,15,900.0
0.7900304363070614,5,46,21,5,14,900.0
0.3046791390980408,2,49,8,5,10,754.4768910305842
0.08091928305125218,5,48,10,5,12,900.0
0.40298017876516146,5,41,10,3,17,900.0
0.17352451498650867,2,45,10,6,7,620.7760594380344
0.6949510889024617,3,59,9,0,8,900.0
0.34609972653778553,1,46,28,2,10,307.3167420486848
0.9756102008599149,5,57,24,4,16,900.0
0.640972077345332,1,23,19,4,0,156.25471240823612
0.822480563634361,4,36,33,6,10,900.0
0.13252467274184843,1,28,4,1,6,177.55295508409384
0.8620144822726226,2,40,3,3,7,720.9958780288009
0.9227571905133943,1,55,42,2,18,492.01122891212685
0.4870619188189359,1,18,12,5,3,123.27742182376615
0.6062529377509774,1,47,18,4,3,311.6092418923771
0.7648098009029954,3,26,23,1,18,787.7183368735697
0.17483862726041255,3,28,20,0,8,551.875787914668
0.5025660764634424,4,53,6,4,16,900.0
0.3986630277723131,2,13,34,1,17,199.555587072419
0.1463739921622491,1,57,42,0,0,251.28135268849127
0.36753442229153144,1,20,2,3,13,168.17997007309611
0.06817230938549357,1,31,30,5,3,175.3782433041144
0.025811906949486985,1,13,9,6,9,86.31878623013165
0.13516628915482276,3,26,27,0,13,558.2576640347688
0.9631151115891738,4,17,42,4,6,473.77008184345766
0.549529535895017,5,55,34,7,11,900.0
0.96582216115322,2,43,40,7,15,788.3034799529149
0.432497878330132,1,20,24,2,4,117.24990286149514
0.3118161330852596,4,40,17,0,10,900.0
0.5061418628402441,5,20,29,2,3,628.0437572919508
0.4395116886329101,4,47,36,2,12,900.0
0.10566468426174391,3,30,12,0,7,626.6522010414288
0.6408263146902062,5,55,31,6,6,900.0
0.2160381825095996,4,39,9,6,10,900.0
0.6195879548978296,3,19,19,7,10,486.59012872151345
0.6502010923981534,4,35,46,3,16,900.0
0.1520248531286481,4,36,46,6,13,900.0
0.06134962711066816,5,17,17,0,1,440.0093377928643
0.7807615860684398,3,48,2,7,19,900.0
0.4598004237693202,1,17,40,6,20,145.5799935346459
0.05816379550547579,2,17,5,1,7,211.8351828655248
0.9948663171697671,5,43,39,5,1,900.0
0.05778056099636664,3,25,48,2,20,544.9379499133271
0.6950352288585532,4,50,16,5,14,900.0
0.9836789252634136,3,22,17,7,4,505.18506655328963
0.23918010421592562,2,32,27,4,5,404.92914100478333
0.14224936868719618,2,21,7,2,16,354.55342573779814
0.1213849394224289,1,36,8,7,7,265.42015718614203
0.30327514756759555,1,31,8,4,18,295.38605781544265
0.10104581101064669,2,41,23,1,4,428.0648480964231
0.6921613416941319,5,58,32,1,18,900.0
0.06229179813006269,5,36,43,5,13,900.0
0.5094221281497897,4,11,47,1,9,291.1387204875205
0.9966968538529768,1,54,18,7,12,516.2429661985375
0.8139702695060188,4,42,38,7,4,900.0
0.6152194382310109,1,35,12,0,6,268.34437035284884
0.30625362078661167,2,37,15,2,9,532.8246317736796
0.6238958362916385,5,28,28,4,10,900.0
0.5270414639116516,5,52,38,6,2,900.0
0.4260833838903715,2,14,31,5,12,267.92596700967573
0.13071037674019947,4,42,9,5,1,900.0
0.8866042152404667,4,29,8,1,3,896.7150923261983
0.4497846488213225,3,39,46,1,2,590.0427668767437
0.19462251182076507,1,54,19,7,14,423.20928750376277
0.3677593508772896,4,17,8,4,3,420.73267785456954
0.41412975252892703,2,47,34,2,20,849.9106550570322
0.8275378955668743,4,26,4,2,3,839.9199366189549
0.733614380561402,5,53,31,7,14,900.0
0.7693048936413398,1,10,38,5,5,81.128991894945
0.011031264428647214,3,12,3,4,4,194.52565806334303
0.4161539981797615,1,55,35,5,11,416.7248377027374
0.4813441516353236,5,35,19,7,6,900.0
0.019192276823056686,5,40,43,6,2,827.9727798801675
0.2598132087450342,5,17,29,3,6,525.3343251118886
0.760289823122135,5,52,10,2,11,900.0
0.13710970572899905,2,55,12,4,14,898.1817903491454
0.5353101314525917,3,17,46,6,18,420.61091228399806
0.2152018720172375,5,44,30,4,5,900.0
0.012120774643893273,5,48,30,5,7,900.0
0.24120145759954148,4,37,18,1,5,900.0
0.9758737549100538,3,60,24,7,2,900.0
0.8015371118829896,1,13,32,4,4,117.80752293206228
0.9595766443210334,3,25,9,5,8,653.5316584147613
0.48785404392636245,3,22,47,0,15,484.3189089919956
0.1097361986775035,3,29,24,1,15,684.3324433910682
0.547959488973693,5,60,26,1,8,900.0
0.4543773345599609,5,14,3,2,17,745.29038938141
0.844357082739616,2,46,23,3,12,828.6173532327468
0.09808258078424459,1,29,11,2,10,223.58669249817123
0.4882411370217782,4,33,10,0,9,900.0
0.15004866469398426,3,45,36,5,9,848.7301996040356
0.32467592689006,1,43,13,7,5,290.10982916327737
0.7373570773877997,1,54,29,1,15,450.44225780610805
0.47601812936876653,2,57,38,1,11,820.5254154679894
0.37588828514576933,4,43,13,6,3,900.0
0.3944762785700353,3,28,26,4,4,589.3974363108791
0.45944676840598664,4,26,20,7,1,574.8243651562108
0.7850165438370569,2,14,5,3,18,321.38897832336613
0.8920846889402344,5,34,20,3,0,900.0
0.9553346865039283,1,27,14,4,3,245.30667302322104
0.7869033862552951,3,59,45,7,11,900.0
0.31540689574801273,5,17,14,0,1,489.8435775785186
0.6881347060865421,2,36,8,3,11,626.4454552216706
0.4376031240553919,4,24,48,1,15,711.8474764664868
0.2546706220460512,1,54,13,0,1,296.53203265276665
0.8408715794259226,3,22,24,2,16,666.2083869674361
0.038426348962324997,5,25,15,7,1,596.5955299737516
0.9017619921354235,5,31,1,2,3,900.0
0.46147746462473416,1,29,22,0,5,191.46488787266992
0.6372014768082804,4,22,34,1,6,596.5688573909116
0.6593539222057827,2,29,40,6,14,490.0517092695736
0.8951177407065364,4,11,3,2,19,493.8998733454475
0.6366696821672073,4,44,26,5,11,900.0
0.6139335847600618,4,56,14,1,4,900.0
0.06665204056068996,1,28,41,4,13,209.27165515673892
0.5184080219452041,1,54,8,3,15,527.476832334856
0.15016900081704165,2,46,16,6,10,662.3851929425449
0.7374337687214856,4,15,42,6,11,442.93538221167967
0.5122219208126745,1,23,21,0,18,238.38362048692886
0.6802277792083533,2,13,10,3,16,289.5230990757343
0.041672900602384266,2,31,25,4,6,347.6198563269947
0.08479201604580322,4,60,38,2,8,900.0
0.7163233880626823,3,48,22,6,13,900.0
0.07208433599867337,4,45,48,5,19,900.0
0.0712567277652586,3,43,47,1,11,756.278426697127
0.01210847523488745,2,36,46,7,14,451.6642291569975
0.9565013982994801,1,16,4,6,11,150.70584515256462
0.737508359459007,5,12,4,6,20,669.6870910561652
0.35325140850206416,2,56,30,1,20,900.0
0.2965355812876552,1,42,2,4,12,340.75598978810933
0.34970322974584955,2,11,29,0,8,160.96428331025095
0.7746535311811819,4,51,43,6,6,900.0
0.6613706110704144,3,25,36,6,0,402.3803378929928
0.18519556786746794,2,34,21,3,9,508.3464748983465
0.17410933533408435,1,24,21,7,5,142.61618870689853
0.09839564971339732,4,33,48,5,14,884.2482487427119
0.6603027197013381,5,24,21,2,14,900.0
0.7643726622217359,4,40,4,0,8,900.0
0.265046428325004,3,23,1,7,12,583.9060165588642
0.020944961030912812,4,23,26,5,0,399.8289930132553
0.08217166747642735,5,15,2,5,8,561.3442893346592
0.9678600348450305,1,23,9,4,2,170.32042926635535
0.29544477747742026,2,26,45,7,8,312.8238369843544
0.7692231478381336,3,27,18,4,19,854.7873291520895
0.6246635688542638,5,29,48,1,14,900.0
0.3819396396528959,3,60,48,2,6,900.0
0.2056872621955551,4,26,42,0,3,525.7270274389291
0.12138641815940643,3,25,41,1,19,586.5729443326352
0.6150129680388666,5,49,11,6,16,900.0
0.774633780637788,2,48,25,2,3,633.4903721567841
0.6439042535411307,2,41,26,3,18,764.5452433350654
0.5303021332491583,3,53,36,3,4,900.0
0.041951223431636264,1,18,42,1,15,131.85970893749283
0.9684887775943838,3,36,35,0,2,724.5527912726511
0.7987141916545746,4,55,38,2,10,900.0
0.29282203670096474,2,42,3,3,14,716.2204128288614
0.9799703293588506,2,19,41,3,18,356.10595738396194
0.6018815896363221,2,26,35,0,20,471.5099613766444
0.5824226582072465,1,58,40,7,13,453.23577710845774
0.7480731794295321,1,58,22,1,15,539.8573734291936
0.8117697880901376,5,45,8,4,5,900.0
0.6564786073315027,3,26,15,6,4,550.929266989393
0.12809574636620003,3,27,45,5,20,609.9329882969877
0.3382675059944984,4,32,7,6,16,900.0
0.9280836403260497,2,43,19,2,15,861.7100766129743
0.22461561184385193,1,17,40,3,1,80.8391393873127
0.3721670238375133,4,22,42,5,10,557.9690925888798
0.432076882944196,4,32,17,5,3,769.2229172551382
0.4394049896944522,1,29,1,4,5,213.16623419554716
0.6129395824945255,3,31,45,5,6,550.8582048997217
0.9430758377447076,2,56,29,0,16,900.0
0.24069271183250496,3,32,13,1,7,650.9886342825873
0.12150137630091806,4,50,48,2,0,796.4016011675757
0.19747048985993731,2,44,29,0,14,659.1161895958683
0.8869249002092695,5,12,41,1,19,556.7660552154562
0.645810812655206,4,43,42,0,11,900.0
0.28590678923916013,3,42,6,3,14,900.0
0.8159469389686173,3,55,5,3,14,900.0
0.861369996363436,3,26,34,4,8,584.9833631890754
0.846514338690278,1,54,11,0,15,557.8595698661453
0.9189265336395545,4,28,9,6,1,824.8250664039498
0.2522410201733616,2,39,38,5,14,593.6564260441944
0.7550419287462783,3,32,40,3,14,823.5322597406072
0.46053949727414,3,24,41,7,6,454.7261399978726
0.8419985528900615,1,23,9,1,20,270.6573961664115
0.7284906771616132,2,11,8,7,12,198.7556750013303
0.7764474464997246,4,48,44,7,16,900.0
0.6561618376810715,5,58,40,4,10,900.0
0.17742876946970687,1,27,3,7,9,204.70113113114832
0.5450269188969383,4,15,13,7,0,370.8877749495343
0.9846697395245082,5,41,19,7,13,900.0
